Sl No,Category,Item Code,Item Name,Quantity,Department,Address,Contact Name,Phone,Latitude,Longitude,District
609,Tactical,322,Traffic Cones,5 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
610,Tactical,291,Containers Of Afff,20 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
611,Logistics,265,Water Tanker Medium Capacity,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
612,Logistics,362,Motor Cycle,2 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
613,Other,181,Fire Tender,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
614,Other,179,Dcp Type,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
615,Other,177,Co2 Type,2 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
616,Other,176,Abc Type,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
617,Other,329,Aluminum Ladder,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
618,Other,342,Pump,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
619,Other,171,Breathing Apparatus Self Contained,3 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
620,Other,167,Suit Fire Proximity,6 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
621,Tactical,156,Life Jackets,6 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
622,Tactical,155,Lifebuoy,6 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
623,Tactical,360,Hose/Hose Fitting,96 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
624,Tactical,357,Rope,5 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
625,Tactical,356,B.A.Set,3 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
626,Tactical,337,Axe,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
627,Tactical,336,Pick Axe,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
628,Tactical,335,Basket,3 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
629,Tactical,334,Helmet,17 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
630,Tactical,332,Crow Bar,2 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
631,Tactical,330,Shovel,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
632,Tactical,118,Heavy Axe,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
633,Tactical,117,Sledge Hammer,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
634,Tactical,112,Spreaders Hydraulic,1 Nos,ANEKAL FIRE  STATION,ANEKAL FIRE  STATION C D HOSAKOTE  ROAD ANEKAL BANGALORE -  562 106,S  MUNIRAJAIAH,9538399654 / 0,12.923772734258,77.796344293169,Bengaluru
635,Tactical,389,Gum Boots,42 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
636,Tactical,376,Ppe Kit,42 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
637,Tactical,322,Traffic Cones,7 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
638,Tactical,291,Containers Of Afff,20 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
639,Logistics,271,Walkie Talkie Sets,02 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
640,Logistics,268,Vhf Sets Mobile,2 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
641,Logistics,201,Stretcher Normal,15 Nos,GENERAL  HOSPITAL DODDABALLAPURA,"GENERAL  HOSPITAL ,NEAR TB CIRCLE  CHIKKABALLAPURA MAIN  ROAD DODDABALLAPURA  BANGALORE RURAL DISTRICT  561203",DR P S  RAMESH,9480231664 / 8073959868,13.292532,77.544062,Bengaluru
642,Logistics,267,Vhf Sets Static,2 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
643,Logistics,266,Water Tanker Large Capacity,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
644,Logistics,362,Motor Cycle,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
645,Logistics,252,Four Wheel Drive Vehicle,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
646,Other,183,Rescue Tender,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
647,Other,179,Dcp Type,6 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
648,Other,178,Foam Type,3 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
649,Other,177,Co2 Type,5 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
650,Other,176,Abc Type,4 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
651,Other,329,Aluminum Ladder,3 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
652,Other,365,Air Compressor,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
653,Other,174,Pump Floating,3 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
654,Other,173,"Pump High Pressure, Portable",1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
655,Other,342,Pump,2 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
656,Other,172,Breathing Apparatus Compressor,5 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
657,Tactical,159,Inflatable Boat (12 Persons),3 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
658,Tactical,156,Life Jackets,10 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
659,Tactical,155,Lifebuoy,10 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
660,Tactical,346,Telescopic Pneumatic Mast (Light),1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
661,Tactical,344,Electric Torch,2 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
662,Tactical,140,Search Light,4 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
663,Tactical,357,Rope,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
664,Tactical,356,B.A.Set,4 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
665,Tactical,341,Ceiling Hook,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
666,Tactical,337,Axe,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
667,Tactical,336,Pick Axe,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
668,Tactical,332,Crow Bar,2 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
669,Tactical,331,Spade,2 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
670,Tactical,330,Shovel,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
671,Tactical,123,Set Of Rope Tackle ( 3 Sheave 2 Sheave),1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
672,Tactical,122,Smoke Blower And Exhauster,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
673,Tactical,118,Heavy Axe,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
674,Tactical,117,Sledge Hammer,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
675,Tactical,115,Jack With 5 Ton Lift,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
676,Tactical,114,Air Lifting Bags (Different Capacity)/Tools,2 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
677,Tactical,113,Spreaders Battery,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
678,Tactical,112,Spreaders Hydraulic,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
679,Tactical,106,Chipping Hammer,1 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
680,Tactical,110,Cutters Hydraulic,2 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
681,Tactical,103,Bolt Cutters ( Shears ),2 Nos,ELECTRONIC  CITY FIRE STATION,ELECTRONIC  CITY FIRE STATION  ELECTRONIC CITY PACE 01  NEAR BESCOM BANGALORE,S  MANJUNATH,9964704320 / 0802297157,12.835521,77.662558,Bengaluru
682,Tactical,108,Chain Saw Bullet,1 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
683,Tactical,117,Sledge Hammer,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
684,Other,174,Pump Floating,5 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
685,Other,365,Air Compressor,1 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
686,Other,176,Abc Type,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
687,Other,179,Dcp Type,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
688,Tactical,291,Containers Of Afff,20 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
689,Tactical,389,Gum Boots,4 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
690,Logistics,362,Motor Cycle,1 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
691,Logistics,252,Four Wheel Drive Vehicle,01 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
692,Logistics,205,First Aid Kits,1 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
693,Other,178,Foam Type,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
694,Other,177,Co2 Type,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
695,Other,329,Aluminum Ladder,1 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
696,Other,175,Extension Ladder,1 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
697,Other,167,Suit Fire Proximity,4 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
698,Tactical,156,Life Jackets,6 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
699,Tactical,155,Lifebuoy,6 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
700,Tactical,140,Search Light,1 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
701,Tactical,357,Rope,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
702,Tactical,336,Pick Axe,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
703,Tactical,337,Axe,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
704,Tactical,356,B.A.Set,3 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
705,Tactical,334,Helmet,4 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
706,Tactical,332,Crow Bar,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
707,Tactical,330,Shovel,2 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
708,Tactical,112,Spreaders Hydraulic,1 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
709,Tactical,110,Cutters Hydraulic,1 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
710,Tactical,103,Bolt Cutters ( Shears ),01 Nos,SARJAPUR ROAD  FIRE STATION,"Kaigondanahalli,  Sarjapura Road, Bengaluru",SAMPATH  RAJ,9535274380 / 08025746166,12.9166379,77.6737526,Bengaluru
711,Tactical,369,Hand Gloves,6 Nos,DAIRY CIRCLE  FIRE STATION,NEAR DAIRY  CIRCLE BANNERUGHATTA  ROAD BANGALORE,KRISHNASHETTI,9945623379 / 0,12.8416215,77.6472945,Bengaluru
712,Tactical,374,Driver Hmv,10 Nos,DAIRY CIRCLE  FIRE STATION,NEAR DAIRY  CIRCLE BANNERUGHATTA  ROAD BANGALORE,KRISHNASHETTI,9945623379 / 0,12.8416215,77.6472945,Bengaluru
713,Tactical,373,Driver Lmv,10 Nos,DAIRY CIRCLE  FIRE STATION,NEAR DAIRY  CIRCLE BANNERUGHATTA  ROAD BANGALORE,KRISHNASHETTI,9945623379 / 0,12.8416215,77.6472945,Bengaluru
714,Tactical,322,Traffic Cones,4 Nos,DAIRY CIRCLE  FIRE STATION,NEAR DAIRY  CIRCLE BANNERUGHATTA  ROAD BANGALORE,KRISHNASHETTI,9945623379 / 0,12.8416215,77.6472945,Bengaluru
715,Tactical,291,Containers Of Afff,20 Nos,DAIRY CIRCLE  FIRE STATION,NEAR DAIRY  CIRCLE BANNERUGHATTA  ROAD BANGALORE,KRISHNASHETTI,9945623379 / 0,12.8416215,77.6472945,Bengaluru
716,Logistics,271,Walkie Talkie Sets,2 Nos,DAIRY CIRCLE  FIRE STATION,NEAR DAIRY  CIRCLE BANNERUGHATTA  ROAD BANGALORE,KRISHNASHETTI,9945623379 / 0,12.8416215,77.6472945,Bengaluru
717,Logistics,268,Vhf Sets Mobile,4 Nos,DAIRY CIRCLE  FIRE STATION,NEAR DAIRY  CIRCLE BANNERUGHATTA  ROAD BANGALORE,KRISHNASHETTI,9945623379 / 0,12.8416215,77.6472945,Bengaluru
